index,hold_years,years,adjust_currency,adjust_inflation,simulations,mean,median,std_dev,std_err,min,max
stoxx-global-1800-index-usd,3.0,10,adjust-currency,adjust-inflation,25436,0.06120547261225785,0.05988561680158011,0.036675848544780565,0.0002299618334017633,-0.05784066929575582,0.20153573069180486
stoxx-global-1800-index-usd,10.0,15,adjust-currency,adjust-inflation,18147,0.07801482273284299,0.07567213024771613,0.015190084431641581,0.00011276070129169268,0.034723238573096005,0.1203965961608282
stoxx-global-1800-index-usd,3.0,15,adjust-currency,adjust-inflation,43314,0.07787032297825976,0.07427527787601174,0.04438334522001451,0.00021325827219982908,-0.05784066929575582,0.20599428324293534
stoxx-global-1800-index-usd,1.0,15,adjust-currency,adjust-inflation,50623,0.08580596699496844,0.08125162813443887,0.12322460717440203,0.0005476757391681753,-0.24676654607432325,0.6212369394171229
stoxx-global-1800-index-usd,5.0,15,adjust-currency,adjust-inflation,36060,0.07813532106558792,0.07797844293754386,0.02525732078521463,0.0001330069757893586,-0.027523433182898294,0.14176299068740317
stoxx-global-1800-index-usd,1.0,max,adjust-currency,adjust-inflation,56692,0.09308081416915939,0.08814983054148995,0.12668193391330443,0.0005320516512913325,-0.24676654607432325,0.6212369394171229
euro-stoxx-50-index,3.0,10,ignore-currency,ignore-inflation,26279,0.05039316243504101,0.05262339962941187,0.051423612967244986,0.00031721825296816207,-0.11555010416484057,0.21840491283116825
stoxx-global-1800-index-usd,10.0,max,adjust-currency,adjust-inflation,24172,0.07958500124764606,0.07725837773600652,0.014996978470094045,9.646004833466278e-05,0.034723238573096005,0.1203965961608282
stoxx-global-1800-index-usd,3.0,max,adjust-currency,adjust-inflation,49299,0.07796574050826141,0.07361617191439085,0.042831917160656006,0.00019290720955409413,-0.05784066929575582,0.20599428324293534
euro-stoxx-50-index,1.0,10,ignore-currency,ignore-inflation,33820,0.06971332309700287,0.07922327583287836,0.13853195555986142,0.0007532916670433067,-0.3001396036705146,0.6641704243174877
stoxx-global-1800-index-usd,5.0,max,adjust-currency,adjust-inflation,42083,0.08228343442550284,0.08288849420263245,0.02582283280084892,0.00012587820380549974,-0.027523433182898294,0.14894727969773758
euro-stoxx-50-index,5.0,10,ignore-currency,ignore-inflation,18744,0.05318290495948178,0.055011694158246804,0.03381960027352961,0.0002470229662452666,-0.028924266616980998,0.18211856848962582
euro-stoxx-50-index,10.0,15,ignore-currency,ignore-inflation,18745,0.04263787406052634,0.04365167401145875,0.011871279165176928,8.670712685719376e-05,0.0026034299623622914,0.07715400193679467
euro-stoxx-50-index,3.0,15,ignore-currency,ignore-inflation,45102,0.051108616498054295,0.04454536599757153,0.051744297859178535,0.0002436489801486095,-0.11555010416484057,0.21840491283116825
euro-stoxx-50-index,1.0,15,ignore-currency,ignore-inflation,52644,0.05681302636110092,0.07954365668828589,0.1463904613910605,0.0006380259448818418,-0.3001396036705146,0.6641704243174877
euro-stoxx-50-index,5.0,15,ignore-currency,ignore-inflation,37581,0.04302869837540845,0.04651550624650036,0.03604393583864389,0.00018592938889018258,-0.08530270143490681,0.18211856848962582
euro-stoxx-50-index,1.0,20,ignore-currency,ignore-inflation,71499,0.03531794331049768,0.06458833475565928,0.1733407367961099,0.0006482621337709702,-0.5306914521924914,0.6641704243174877
euro-stoxx-50-index,3.0,20,ignore-currency,ignore-inflation,63980,0.013376684811837491,0.025660732816992993,0.08010286638379532,0.0003166838668217257,-0.22179736990210364,0.21840491283116825
